gender,age,age_o,race,race_o,samerace,imprace,goal,date,go_out,field_cd,career_c,income,mn_sat,tuition,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,match
1,37,19,2,5,0,1,1,6,6,18,14,26252.95,992,40418.0,4,8,44,29,32,33,7,78,9,7,2,10,2,6,8,4,7,2,5,6,5,5,9,4,3,10,2,6,10,9,1
1,23,34,2,3,0,6,1,4,4,6,4,120031.0,1500,55221.0,10,2,96,9,4,80,95,24,8,6,4,10,9,3,3,3,9,10,9,9,4,2,10,5,10,1,6,9,2,2,0
0,41,25,4,1,0,10,4,4,3,12,3,135608.0,1069,12502.4,1,5,4,58,86,21,95,7,4,4,2,2,5,9,3,2,10,10,4,1,3,1,6,5,4,6,1,10,10,7,0
1,39,39,5,1,0,5,1,3,5,17,5,31651.0,845,12502.4,3,4,19,73,8,28,95,69,2,8,10,6,9,3,4,3,4,5,9,3,10,10,10,4,9,2,1,5,4,5,0
0,33,39,6,5,0,8,6,3,1,3,17,55485.0,1536,46028.0,2,9,9,25,16,44,68,20,6,6,1,7,3,6,8,9,2,2,7,9,3,1,5,6,7,9,4,8,3,1,0
0,19,43,6,6,1,1,3,3,4,10,9,133007.0,1512,19622.0,2,3,53,89,57,70,80,55,9,9,5,1,10,7,7,10,9,1,3,8,7,2,1,5,6,10,4,4,7,5,1
0,19,43,5,4,0,9,5,4,3,8,15,103938.0,1226,29083.0,1,4,46,16,76,23,39,62,7,8,3,6,9,9,6,3,4,1,10,3,1,6,3,4,5,10,1,3,8,9,0
0,41,26,5,2,0,9,3,5,7,8,6,79092.0,911,17099.0,2,1,80,4,58,23,48,63,1,4,9,6,4,7,7,6,5,9,2,3,2,3,2,2,10,8,8,10,4,8,0
1,41,38,3,1,0,5,6,5,6,4,2,102383.0,837,27366.0,4,3,61,21,42,81,29,92,7,9,6,7,10,9,3,3,4,4,7,10,5,1,5,5,6,4,10,1,10,3,0
0,26,37,2,1,0,7,4,6,6,15,17,135630.0,1335,12502.4,2,1,6,13,38,4,40,20,8,2,6,6,2,10,2,3,3,9,4,6,4,5,4,1,4,10,2,5,4,9,0
1,39,28,2,5,0,3,4,3,7,1,10,76967.0,1057,46385.0,7,3,50,21,96,42,71,71,6,9,7,2,6,10,4,7,4,9,1,9,1,4,10,8,8,5,7,3,6,2,0
1,29,23,4,3,0,10,3,2,3,17,9,122788.0,1406,13439.0,9,2,56,23,65,45,32,36,10,2,5,2,10,2,5,6,4,8,3,8,8,10,5,2,2,9,9,3,8,1,0
0,34,41,6,6,1,5,3,4,2,1,10,32811.0,1534,50812.0,2,2,40,19,27,46,77,58,5,9,3,7,6,10,7,9,2,9,4,5,8,8,2,5,5,1,5,2,4,10,0
1,42,31,1,5,0,1,5,3,6,7,14,108667.0,1559,53040.0,1,6,49,43,19,93,33,31,10,7,7,4,4,8,7,8,4,10,5,6,4,4,10,8,10,4,1,7,6,3,0
1,32,19,3,2,0,2,3,6,5,3,5,35713.0,1048,50655.0,1,1,28,62,80,63,69,21,5,9,6,10,5,2,7,6,10,3,1,3,3,2,7,1,10,1,10,5,1,4,0
0,36,24,1,1,1,6,4,1,1,3,3,72608.0,1256,42631.0,5,1,96,18,51,92,33,71,4,8,9,9,3,5,5,2,6,3,5,9,1,3,3,1,1,4,10,9,5,4,1
1,43,41,3,6,0,3,5,3,5,13,13,42611.0,1559,44303.0,4,6,55,16,11,86,92,39,8,6,1,5,6,7,4,1,8,10,9,3,8,9,9,1,7,4,4,2,9,1,0
1,39,26,1,6,0,3,6,7,4,4,9,103911.0,1473,13744.0,9,5,5,77,55,79,22,94,8,1,10,9,9,1,3,9,8,7,1,1,6,2,2,10,9,3,5,5,4,9,0
1,27,28,5,3,0,2,6,4,7,4,12,141625.0,1559,49665.0,2,6,4,54,13,78,7,96,2,8,6,8,7,9,1,8,10,4,4,3,1,1,5,6,4,9,4,9,6,2,0
1,43,41,6,3,0,8,2,2,2,11,11,44829.0,1486,54286.0,4,7,63,88,26,80,47,61,1,5,6,6,10,10,1,8,7,4,9,10,3,10,6,4,9,7,8,3,4,1,0
0,43,40,5,4,0,4,4,6,5,17,4,26252.95,969,53345.0,4,2,96,5,8,44,40,35,2,6,5,7,3,8,6,8,1,6,9,7,7,4,9,2,7,9,7,8,8,10,0
1,29,33,2,4,0,9,1,2,5,18,6,92645.0,1409,27843.0,6,7,38,4,44,19,21,61,3,8,10,2,9,10,5,3,1,7,10,7,6,2,2,10,5,10,1,4,10,1,0
1,31,36,4,4,1,5,6,4,4,16,2,140741.0,1559,55953.0,8,5,15,4,96,9,32,77,7,3,8,4,2,2,2,3,4,7,4,10,9,2,5,10,8,4,3,3,4,7,0
1,26,19,1,4,0,9,2,3,7,3,7,30463.0,1455,44602.0,10,5,93,87,32,11,12,80,1,8,4,5,6,4,4,2,1,6,9,8,2,3,6,2,10,9,2,4,7,3,0
1,43,32,3,3,1,2,2,3,4,7,9,84997.0,1176,13947.0,4,2,81,57,54,41,94,93,7,8,1,4,5,3,3,3,7,5,10,10,5,9,6,10,5,10,10,2,8,1,1
0,30,20,5,3,0,2,6,4,7,15,8,54927.0,1085,42688.0,3,4,43,77,28,80,9,28,1,3,3,6,8,7,9,6,3,4,2,3,6,1,6,8,1,2,3,7,2,3,0
1,20,21,3,6,0,9,5,2,1,17,2,133561.0,898,36179.0,1,7,91,10,12,14,40,4,1,10,7,8,10,8,9,5,6,8,8,6,9,7,3,9,3,1,6,6,2,1,0
0,38,37,1,4,0,7,5,3,5,1,6,110219.0,1452,15114.0,6,1,55,52,26,23,11,47,7,3,3,2,9,10,4,1,4,5,9,5,7,9,10,8,1,9,1,3,9,2,0
1,31,39,1,2,0,1,6,5,2,7,12,35415.0,1559,57566.3,1,8,83,19,70,86,5,61,10,1,8,3,4,8,9,10,9,10,3,2,2,2,7,3,9,6,9,2,4,7,0
0,38,24,2,4,0,9,1,5,6,12,1,62556.0,1161,49983.0,4,1,21,63,49,53,89,79,9,1,4,9,7,9,6,7,10,3,3,10,10,7,3,10,4,6,1,8,2,7,0
0,27,29,5,2,0,7,5,3,1,3,3,26252.95,1064,45928.0,3,1,32,60,33,21,30,40,7,6,4,1,7,1,5,6,1,3,8,6,7,1,7,4,1,1,9,4,5,9,0
0,33,21,2,1,0,10,1,1,7,16,11,64612.0,1559,50052.0,4,7,16,34,59,10,30,4,5,9,8,9,2,3,10,4,3,5,7,3,8,7,5,10,8,2,3,1,6,7,0
0,24,27,6,1,0,5,5,2,5,2,7,53143.0,1220,47495.0,2,9,68,21,46,27,44,55,8,4,1,3,4,3,1,4,2,9,2,6,5,4,10,6,1,10,7,3,9,9,0
0,21,23,4,6,0,8,1,3,7,7,10,125002.0,1412,28303.0,1,9,51,48,96,54,27,76,8,6,8,10,10,4,7,10,2,3,2,3,6,5,1,1,8,5,3,10,4,6,1
1,43,42,6,2,0,3,4,3,6,13,17,26999.0,1444,40113.0,9,1,50,95,27,64,59,4,2,3,2,7,3,4,7,6,1,9,10,1,8,9,10,6,5,6,6,3,2,6,1
1,37,39,3,3,1,7,3,4,2,11,1,105025.0,979,46190.0,5,9,45,55,61,96,54,4,5,5,8,6,4,10,9,8,6,1,1,7,2,7,5,4,8,4,8,7,3,6,0
1,40,31,6,5,0,1,1,7,2,2,9,41168.0,1040,57566.3,2,7,48,43,12,55,11,24,6,7,3,10,9,7,4,8,8,10,4,9,3,8,8,8,10,8,2,1,3,6,1
0,42,20,2,5,0,9,1,3,3,9,3,28466.0,1559,37275.0,2,5,27,76,59,38,24,88,10,2,1,7,10,4,9,5,5,6,5,7,1,7,6,9,9,7,1,3,4,6,1
1,28,34,6,3,0,1,3,1,5,9,16,83145.0,1287,44311.0,5,7,77,43,79,94,48,4,2,7,6,3,1,4,5,4,7,4,7,9,3,6,7,1,6,8,7,6,8,3,1
0,33,28,2,5,0,10,5,3,7,3,5,138926.0,1057,33404.0,4,2,19,88,18,61,78,31,6,7,7,7,7,10,5,10,7,2,1,9,8,5,5,1,7,5,1,9,2,1,0
0,37,27,1,4,0,2,2,6,4,18,6,84631.0,1041,54549.0,7,6,44,4,93,85,37,69,4,9,3,8,9,10,4,9,10,8,7,10,7,10,4,9,2,4,5,7,10,3,0
1,21,43,1,5,0,5,1,6,4,17,5,115259.0,880,54965.0,8,2,72,87,43,69,5,94,2,6,4,10,6,10,1,7,7,5,1,8,2,8,1,8,9,8,10,7,3,5,0
1,39,38,4,3,0,3,6,4,6,10,2,141467.0,1530,37980.0,6,8,28,76,86,96,64,48,1,10,1,10,6,3,5,8,6,6,4,1,10,4,7,10,10,9,3,1,7,6,0
0,39,27,6,6,1,10,2,2,5,6,7,38865.0,1102,27631.0,1,8,44,18,15,75,83,19,1,9,4,7,4,6,6,4,7,3,4,4,5,7,3,2,6,6,3,5,7,6,0
0,40,27,1,4,0,1,5,4,6,11,4,26252.95,1445,47450.0,3,7,60,12,4,6,91,19,1,9,3,8,9,5,5,6,9,9,6,8,4,6,1,4,10,10,1,5,3,1,0
1,34,20,3,4,0,10,4,1,5,11,17,143471.34999999998,1103,57566.3,7,9,63,21,85,73,89,48,5,7,5,7,8,4,6,1,3,4,2,5,3,1,7,4,8,4,9,10,3,10,1
1,30,41,4,5,0,3,5,2,7,10,7,143471.34999999998,936,23621.0,3,7,80,42,8,28,59,71,2,1,5,7,8,3,4,2,9,7,4,6,3,6,3,3,3,10,8,10,8,9,0
1,28,43,3,5,0,3,5,4,7,4,1,143471.34999999998,878,12523.0,1,9,96,11,87,4,85,84,6,3,8,3,1,8,6,2,4,4,8,7,2,10,4,2,2,5,7,6,1,3,0
1,20,32,2,1,0,4,5,4,5,1,5,68074.0,903,54898.0,10,3,68,95,16,4,22,63,8,7,6,2,1,7,4,1,5,5,8,5,9,7,7,8,3,7,1,3,2,6,0
0,26,34,1,2,0,10,1,5,2,15,7,143471.34999999998,1559,49209.0,7,3,58,15,70,80,22,25,9,6,10,2,7,7,6,7,7,1,1,5,3,5,6,2,10,1,3,10,1,3,1
1,23,43,1,1,1,6,4,4,7,7,7,87991.0,1431,54457.0,1,7,22,9,14,86,74,93,10,7,2,2,7,8,9,9,8,7,5,8,5,6,9,4,4,1,2,4,4,7,0
1,39,35,4,3,0,8,1,6,6,13,12,141305.0,1294,29986.0,2,6,36,32,73,53,54,15,4,1,4,4,7,7,4,1,9,1,6,6,9,9,1,6,5,7,9,4,4,2,1
1,38,36,3,5,0,4,4,1,5,9,14,81458.0,1109,26540.0,3,5,28,4,51,14,79,70,1,4,1,4,9,3,4,9,4,10,10,9,6,8,4,8,2,6,2,5,10,6,0
0,28,36,3,4,0,3,4,5,6,4,7,48905.0,1074,29568.0,1,7,83,80,64,35,22,73,2,1,3,4,9,3,2,3,9,10,8,4,9,1,7,3,6,1,3,1,10,7,0
0,33,29,3,5,0,1,2,2,2,10,16,108444.0,919,40453.0,3,9,20,76,73,5,72,46,3,9,10,3,7,5,7,10,10,3,3,9,2,4,8,6,4,1,9,5,10,8,0
0,36,41,1,3,0,4,6,4,5,6,12,143471.34999999998,1350,46803.0,3,4,74,68,88,14,51,65,7,6,10,6,9,10,6,10,6,3,6,7,6,3,4,6,5,5,2,10,3,7,0
0,43,22,4,5,0,3,6,7,6,8,9,107368.0,1135,17607.0,10,8,32,40,58,85,21,77,2,4,3,1,9,4,6,4,2,6,10,4,8,10,6,7,4,6,6,6,2,9,0
1,22,41,1,3,0,1,4,2,7,15,15,79638.0,975,16053.0,10,5,70,21,75,87,95,47,1,9,5,2,2,8,9,7,3,7,5,6,1,1,2,8,4,8,8,6,6,6,1
0,31,43,2,6,0,5,5,1,7,16,11,107873.0,1559,33806.0,8,5,71,6,44,65,31,69,10,6,2,5,5,9,3,10,5,4,6,1,8,9,10,3,10,9,3,1,9,6,0
1,34,33,4,6,0,1,5,1,3,3,16,111425.0,1442,40198.0,10,9,16,33,66,16,51,5,2,9,10,4,5,9,6,6,1,2,7,7,6,8,3,2,4,5,7,3,9,7,0
1,20,32,4,2,0,2,6,6,3,8,1,122560.0,1559,17377.0,4,3,64,74,35,23,87,26,6,9,8,9,7,5,4,2,5,4,1,8,4,7,1,6,1,7,5,5,6,5,0
1,21,32,6,2,0,8,1,1,3,12,13,26252.95,946,47328.0,4,4,33,11,35,58,74,39,5,5,9,2,1,9,8,4,4,7,1,7,4,2,5,2,6,10,1,6,6,8,0
1,33,43,6,5,0,1,2,4,5,8,16,108007.0,1253,31537.0,6,8,91,63,81,11,95,16,4,5,5,2,5,3,8,6,10,10,10,6,7,1,5,1,8,4,8,4,4,1,0
0,33,23,3,6,0,10,1,2,1,18,10,64187.0,1359,45203.0,4,6,4,92,50,74,46,82,6,1,2,8,7,6,7,1,8,3,5,8,9,7,10,2,8,4,4,1,10,10,1
0,38,29,3,3,1,4,6,6,6,4,5,97499.0,1476,30492.0,7,6,5,72,32,75,67,83,4,9,3,8,5,9,1,3,5,6,5,5,5,2,7,2,4,4,1,3,2,2,1
0,43,19,3,1,0,4,5,1,6,4,1,143471.34999999998,1559,42841.0,10,3,34,6,50,12,85,96,1,2,4,10,2,3,1,6,1,9,1,8,3,10,5,8,4,4,5,1,3,1,0
1,42,43,4,1,0,9,1,6,4,15,6,132428.0,1098,31189.0,9,4,4,16,26,22,84,60,5,6,2,9,5,6,9,6,7,1,10,7,4,9,3,1,1,10,7,1,1,6,0
1,21,37,2,1,0,10,3,6,3,8,9,66085.0,1332,38884.0,7,8,89,39,81,80,57,95,6,10,2,8,10,3,1,8,4,2,5,5,6,10,10,7,6,8,2,1,10,6,0
1,36,26,2,2,1,9,5,1,2,12,5,36878.0,1473,29811.0,4,1,94,89,18,15,36,62,7,3,8,8,2,4,8,9,6,1,6,9,10,2,5,7,10,7,3,3,6,8,0
1,43,21,3,5,0,9,3,4,6,5,11,82918.0,1443,51568.0,7,2,94,84,16,35,5,56,6,4,9,9,1,9,2,5,2,7,7,7,1,3,6,6,9,1,5,2,9,1,1
1,34,22,2,6,0,5,2,3,5,2,13,39955.0,1493,12502.4,6,2,39,25,33,92,49,4,4,2,6,9,5,9,6,5,2,6,9,5,10,6,9,7,4,7,2,6,3,9,0
0,30,38,5,3,0,3,3,2,7,1,4,97884.0,916,54207.0,9,3,91,25,50,79,95,36,7,9,8,8,5,5,2,7,3,2,5,6,5,3,3,6,2,1,6,7,2,8,0
1,43,43,4,1,0,9,1,3,7,4,3,99733.0,1476,19855.0,10,1,47,81,7,19,18,90,1,10,4,5,10,2,10,5,2,5,8,6,1,4,3,1,1,3,7,8,1,2,1
0,39,25,4,2,0,8,3,2,6,9,14,77216.0,837,31486.0,5,8,83,11,96,68,40,80,5,6,6,3,1,10,8,9,5,7,6,4,5,3,1,4,9,8,8,6,6,3,0
1,40,39,6,3,0,4,3,3,6,12,11,111694.0,1544,48535.0,2,8,22,39,34,32,16,17,2,4,6,10,5,9,9,6,10,8,7,4,10,1,1,8,8,5,10,5,4,9,0
1,43,27,1,1,1,1,4,1,1,15,9,75160.0,868,12502.4,4,4,88,69,4,94,58,79,9,1,4,3,1,9,4,8,1,5,6,3,10,4,10,6,6,5,3,7,9,7,0
0,41,24,6,2,0,1,3,5,4,4,6,101775.0,1547,22517.0,6,4,61,71,10,19,15,18,3,7,6,4,10,4,10,6,5,9,1,5,5,5,1,2,10,8,3,10,6,3,0
0,19,39,5,2,0,5,5,4,6,7,5,123429.0,1516,52625.0,6,8,39,35,65,77,95,12,1,4,10,2,10,3,3,10,9,3,8,3,1,5,1,8,3,10,2,2,8,5,0
1,29,31,4,4,1,1,1,3,3,8,4,48209.0,1255,27669.0,5,3,8,90,33,31,93,49,6,10,1,7,5,4,7,1,1,4,9,6,1,7,5,9,1,1,4,5,5,4,0
1,21,22,1,1,1,8,1,6,5,11,12,52340.0,1153,20836.0,9,1,4,16,4,28,58,18,4,1,4,1,5,3,2,6,9,6,8,8,1,7,2,10,8,4,1,8,10,9,0
1,28,33,6,5,0,2,4,6,1,9,4,94276.0,1228,36268.0,9,8,7,8,70,4,71,91,9,8,3,7,9,7,3,5,7,4,7,4,4,6,5,9,5,8,2,2,8,5,0
1,22,32,6,3,0,9,5,3,7,17,2,143471.34999999998,1550,42062.0,6,9,91,56,62,96,42,14,4,4,7,4,2,8,8,7,1,7,8,9,9,5,4,7,2,4,8,8,3,5,1
0,19,22,3,2,0,5,6,7,1,10,5,83389.0,1150,17436.0,9,1,76,45,38,11,16,28,9,7,8,1,8,1,9,5,8,1,10,7,8,8,6,7,2,8,7,5,10,2,0
1,34,20,6,6,1,7,2,3,5,4,12,75327.0,1054,24980.0,5,8,56,36,66,93,31,4,4,1,9,7,2,10,10,7,9,3,3,7,3,5,8,5,6,6,4,7,5,9,0
0,25,40,3,1,0,5,6,7,1,6,8,26252.95,1515,45105.0,9,9,27,16,48,66,94,4,1,2,5,10,10,9,2,3,4,2,6,5,7,4,10,1,9,1,10,4,9,8,0
1,23,27,6,5,0,10,1,3,2,5,12,48372.0,1476,30420.0,9,1,48,34,86,41,16,79,7,2,1,2,10,8,10,7,7,2,8,1,4,5,9,2,2,2,8,4,2,4,0
0,38,22,5,2,0,2,1,4,5,17,17,113789.0,1351,14670.0,2,1,72,36,38,37,23,37,8,9,3,7,7,6,8,1,9,4,1,6,2,9,9,8,2,4,3,6,8,3,1
0,26,40,2,2,1,8,2,4,6,6,14,31402.0,1267,43869.0,3,7,91,60,89,19,53,67,3,5,2,10,9,7,2,2,1,5,2,4,6,4,8,5,3,8,4,7,10,10,0
1,30,32,1,2,0,5,6,4,5,12,1,83376.0,1508,42658.0,8,6,65,34,38,71,59,20,5,5,5,7,4,4,4,9,7,6,9,2,6,1,4,6,1,5,6,5,4,3,0
0,28,35,5,1,0,10,5,4,6,4,15,143471.34999999998,1468,18584.0,5,1,81,35,38,96,95,84,4,10,8,8,5,8,2,8,6,7,10,2,10,10,4,7,10,8,9,4,2,1,0
1,33,42,3,3,1,7,5,2,2,16,10,141675.0,837,12502.4,7,9,71,85,58,78,5,60,4,5,9,8,7,4,1,9,10,2,9,3,7,9,2,1,8,2,10,1,4,2,0
0,33,25,5,6,0,4,3,6,1,14,15,115354.0,1207,47623.0,6,2,27,70,81,91,28,68,10,2,2,8,1,2,5,6,5,9,4,6,6,9,3,7,3,8,10,3,3,6,0
1,43,38,6,3,0,5,4,5,1,5,8,107104.0,1498,20334.0,7,2,28,63,73,55,52,48,8,9,2,9,9,4,8,8,8,8,6,10,9,6,9,9,10,7,7,5,7,3,0
0,19,19,3,3,1,10,1,6,4,12,1,143471.34999999998,1481,24821.0,1,1,39,44,23,91,84,8,6,1,7,2,2,5,10,10,9,3,10,8,5,5,8,1,9,6,5,7,7,3,0
1,27,39,3,1,0,3,4,2,3,1,16,85056.0,1232,18109.0,8,6,63,7,62,59,44,22,1,3,5,6,10,3,8,6,2,5,5,4,6,1,3,3,4,8,8,5,4,7,0
1,29,25,6,1,0,8,2,2,5,3,10,143471.34999999998,1532,24042.0,7,1,67,93,5,8,60,48,4,7,4,1,8,5,6,4,2,6,9,9,4,7,4,1,9,9,8,2,2,7,1
0,25,40,5,2,0,2,6,3,2,18,15,26252.95,1557,26350.0,4,7,6,35,5,56,52,96,2,8,8,10,10,7,5,8,6,9,6,9,6,2,8,8,6,1,5,1,9,10,1
0,28,25,5,2,0,7,4,6,7,8,10,102163.0,846,28647.0,6,1,78,9,62,85,79,84,9,6,4,8,3,9,2,9,1,2,7,1,9,5,6,10,1,5,7,8,9,4,0
0,27,21,2,3,0,10,4,6,4,16,4,143471.34999999998,1075,24109.0,10,9,29,76,18,50,75,33,4,6,5,8,4,10,10,9,2,3,4,7,2,5,1,8,5,7,8,3,8,10,1
0,30,36,3,2,0,9,6,7,4,16,14,28369.0,1190,13134.0,3,9,84,19,90,41,43,7,10,4,1,7,7,2,4,5,7,9,2,1,9,2,6,7,4,10,9,3,8,4,0
1,42,40,5,4,0,6,6,1,4,1,11,105829.0,1189,33096.0,1,4,57,68,37,30,18,32,6,7,9,5,7,5,5,10,4,7,6,4,2,7,6,1,4,10,5,5,2,8,0
0,34,35,6,5,0,7,5,6,6,18,1,122945.0,1176,36909.0,10,6,51,30,94,84,19,58,4,10,7,4,7,5,6,5,7,1,4,9,8,10,9,10,4,4,8,4,10,10,0
1,24,38,4,6,0,4,5,3,5,18,14,67849.0,1500,22046.0,2,7,4,12,91,47,43,88,2,9,1,1,3,10,4,3,6,3,4,8,2,6,4,2,9,3,7,3,9,2,0
0,41,40,5,6,0,4,4,6,7,8,8,45435.0,1105,41009.0,10,5,35,38,87,4,93,43,2,4,6,3,9,7,1,6,2,3,9,7,1,8,10,8,4,10,3,8,6,8,0
1,20,19,2,2,1,8,1,4,7,16,3,45520.0,1466,51055.0,5,3,47,13,22,51,75,85,9,7,10,8,6,8,7,8,7,3,4,9,1,4,7,7,1,10,2,7,9,9,0
1,37,37,2,2,1,9,2,2,4,9,1,46072.0,860,32612.0,5,1,55,80,94,22,58,4,3,4,1,6,2,9,10,3,6,9,3,8,1,7,8,10,5,9,8,4,2,7,0
1,30,32,1,5,0,10,5,7,3,2,10,46250.0,1125,24982.0,4,4,85,4,4,27,5,46,2,6,2,9,9,2,7,1,9,4,6,2,9,4,4,6,1,7,9,2,7,3,0
1,36,35,4,6,0,1,6,3,4,6,4,37126.0,1260,46768.0,8,5,33,23,61,11,26,48,3,8,10,4,1,4,9,1,8,1,7,1,8,2,1,4,6,7,8,4,10,7,0
0,24,39,1,2,0,8,6,6,4,3,16,143471.34999999998,913,52117.0,3,1,96,27,90,28,10,91,7,10,8,2,4,1,3,4,8,2,8,2,5,3,3,1,2,3,10,4,3,5,0
0,26,29,4,5,0,4,5,6,7,5,11,132059.0,1427,47024.0,7,6,16,51,16,57,6,4,5,7,5,4,8,4,1,10,7,3,8,2,9,8,1,4,7,7,2,1,5,2,0
1,36,19,3,4,0,9,4,6,4,11,9,63192.0,1541,44985.0,6,3,95,81,77,28,50,4,3,8,10,1,9,3,3,6,9,1,9,5,2,10,5,3,5,7,9,4,3,9,0
0,30,24,6,5,0,8,6,2,4,1,12,58908.0,1001,54873.0,10,9,47,89,90,68,6,75,7,5,6,8,1,5,4,3,1,7,4,9,8,3,9,9,8,1,6,9,5,7,0
0,39,36,6,2,0,6,2,1,5,7,16,41588.0,932,37331.0,1,2,18,27,59,13,74,90,8,1,6,9,8,6,2,9,4,10,10,6,6,8,6,7,8,5,3,8,8,6,0
1,25,19,1,2,0,7,1,7,3,9,16,67425.0,959,39503.0,2,3,90,84,17,59,29,12,2,5,8,9,6,5,6,6,3,8,8,3,9,5,4,1,10,1,10,8,8,4,1
0,39,41,4,5,0,10,1,6,1,12,2,101709.0,911,24493.0,4,5,25,8,16,96,40,50,8,4,7,9,10,7,3,6,5,3,2,6,5,4,4,9,9,8,3,5,2,7,0
0,35,24,2,1,0,3,5,2,6,9,6,133928.0,1118,37236.0,1,8,96,79,63,4,58,91,2,7,2,2,2,5,6,8,1,6,8,6,9,3,2,4,10,9,6,3,10,10,0
0,40,19,6,3,0,8,3,3,3,16,11,108613.0,1559,37928.0,8,4,42,51,4,62,64,13,10,5,3,8,7,9,7,10,8,3,6,2,1,8,9,3,3,6,10,4,1,6,1
1,19,24,6,1,0,9,1,1,2,8,16,64500.0,1508,29387.0,4,6,48,81,56,40,95,62,7,3,1,1,8,10,8,8,5,4,9,8,10,3,4,7,3,2,3,3,6,5,0
0,35,36,1,3,0,1,1,3,4,17,2,132737.0,1449,24358.0,9,7,56,44,4,41,76,91,4,8,1,6,1,5,5,8,9,3,9,1,4,6,7,10,2,7,4,10,6,1,0
1,35,30,1,6,0,1,1,3,4,18,2,61952.0,1199,25198.0,2,2,43,62,24,25,15,8,1,10,7,8,9,6,9,1,2,2,8,1,10,5,9,6,3,7,3,10,1,8,0
0,28,42,2,1,0,8,2,4,2,7,15,46102.0,980,37523.0,4,8,58,14,26,38,26,50,1,10,5,2,7,7,7,10,9,10,4,9,4,9,9,7,3,10,2,10,5,4,1
0,19,41,6,3,0,7,2,3,2,14,3,95581.0,1559,29139.0,9,6,66,30,59,70,46,15,5,2,7,1,5,8,9,3,10,2,4,6,10,10,6,3,7,2,5,9,1,10,0
0,31,22,2,6,0,10,5,1,7,5,16,143471.34999999998,1034,57566.3,4,3,56,20,7,9,43,89,8,6,7,3,6,7,9,5,1,5,2,8,1,7,6,4,9,7,1,6,7,9,0
1,33,40,6,1,0,7,6,5,1,5,9,56334.0,1559,31811.0,10,1,42,33,34,17,94,54,4,7,8,10,2,8,4,5,6,3,3,6,2,2,6,3,9,3,6,7,4,2,0
1,28,36,3,2,0,3,1,4,4,18,11,105675.0,880,37077.0,4,7,51,53,4,42,65,50,5,1,7,4,5,5,3,1,3,9,9,10,1,9,10,3,2,8,1,4,6,2,0
0,19,19,6,6,1,5,1,1,3,13,10,80859.0,1254,51396.0,10,5,84,83,71,76,86,96,6,9,1,9,7,1,3,8,1,5,9,3,7,8,8,9,2,5,1,5,6,6,0
1,24,19,3,3,1,7,5,4,5,8,10,143471.34999999998,862,21370.0,4,8,56,21,76,65,23,95,7,4,10,5,6,1,6,6,3,10,4,7,5,8,3,9,7,1,4,2,2,5,0
0,33,43,6,2,0,5,3,5,2,15,14,62160.0,1254,19138.0,9,1,34,39,32,17,52,29,2,6,10,1,7,1,9,7,7,4,9,6,6,8,10,8,9,7,3,2,5,10,1
1,31,35,2,6,0,2,6,5,2,16,8,108361.0,1364,12502.4,8,9,45,4,4,15,69,41,2,2,8,4,10,1,8,6,8,2,4,2,10,5,6,8,1,7,9,3,4,6,0
1,32,41,1,5,0,2,4,5,5,2,7,137593.0,1495,35118.0,5,2,4,29,61,45,81,39,9,1,5,3,6,9,5,2,1,4,5,3,1,6,6,1,6,4,10,6,2,4,0
0,31,19,6,4,0,5,2,1,6,14,2,114581.0,1552,46373.0,9,1,19,74,7,96,15,24,9,9,10,6,5,7,1,8,6,7,2,3,9,6,6,8,4,3,10,5,9,10,1
0,38,43,6,1,0,4,5,4,3,7,5,58702.0,1243,32446.0,3,2,12,90,43,62,44,50,9,8,2,4,3,1,6,4,9,2,3,9,4,9,2,4,6,5,4,2,1,10,0
0,28,22,1,6,0,3,6,3,5,2,7,143471.34999999998,1482,44541.0,2,1,29,42,8,32,79,7,2,7,6,5,9,7,2,8,10,8,5,2,5,8,4,10,8,1,2,2,3,8,0
0,33,26,3,3,1,7,5,3,2,6,9,61320.0,862,57101.0,7,6,4,54,68,35,33,39,6,9,7,8,1,10,6,6,2,7,10,5,2,3,8,9,5,2,1,7,8,4,1
1,36,29,5,1,0,4,6,5,1,4,4,126365.0,1464,46829.0,3,2,12,67,42,58,59,81,9,1,3,2,8,10,4,1,8,4,10,5,3,1,7,6,6,7,1,2,9,4,0
1,34,26,3,4,0,8,5,6,2,12,10,128544.0,1218,39062.0,4,1,19,39,40,81,88,84,3,3,3,8,1,10,7,4,4,6,2,1,5,1,9,1,2,10,7,7,10,9,1
1,43,35,6,6,1,8,1,7,2,9,3,131508.0,1238,43499.0,1,1,83,95,16,56,84,57,2,5,10,4,8,2,5,3,4,3,10,4,2,10,8,5,3,4,10,4,9,9,0
0,43,40,2,2,1,3,3,2,7,14,10,89534.0,1396,26941.0,2,7,96,43,38,91,15,5,10,9,4,9,2,8,2,9,10,1,4,7,10,4,6,10,4,4,7,4,5,4,1
0,23,28,5,4,0,1,2,4,3,7,11,104067.0,1395,50882.0,4,8,4,85,23,56,10,94,6,1,5,10,3,2,7,1,9,5,1,4,4,9,2,7,9,8,10,10,8,4,1
